youtube_id,time_start,time_end,label
7S_fl3nGNG8,35,45,catching or throwing softball
7Td1haM1QJw,3,13,catching or throwing softball
7tF9zjL6sAM,50,60,catching or throwing softball
7uiwD9Bh9ho,66,76,catching or throwing softball
7UTm0pZguXc,36,46,catching or throwing softball
7Vin9NFmrlg,30,40,catching or throwing softball
8-eNVyTeBJ4,3,13,catching or throwing softball
87qa5VssuXU,4,14,catching or throwing softball
8dMqz70wcw4,4,14,catching or throwing softball
8Dp7bR4k1t8,2,12,catching or throwing softball
8f0qQB29iW8,5,15,catching or throwing softball
8JY2A5_NQ34,54,64,catching or throwing softball
8K1oN1nDyMA,0,10,catching or throwing softball
8L792Jk529Y,18,28,catching or throwing softball
8LQNknqQrPE,3,13,catching or throwing softball
8puyuzOZcEA,0,10,catching or throwing softball
8tPZFa-Wl3U,3,13,catching or throwing softball
8T_DhaGdPiw,70,80,catching or throwing softball
8_Cc-l5w7KE,104,114,catching or throwing softball
99fGeyz0tzQ,35,45,catching or throwing softball
9Cj1HBt80oY,11,21,catching or throwing softball
9cWOy7sqPs0,2,12,catching or throwing softball
9j56a25X0KI,16,26,catching or throwing softball
9n_bep81Axk,2,12,catching or throwing softball
9o7n72M-aEM,0,10,catching or throwing softball
9SYxvgLBpAE,84,94,catching or throwing softball
9tlLy7J0gEI,3,13,catching or throwing softball
9UTAOLquRUY,23,33,catching or throwing softball
9V12UTUlZis,11,21,catching or throwing softball
9v4g1XPmuyU,2,12,catching or throwing softball
9WVh0Atwldo,15,25,catching or throwing softball
9YHX5WZOD0c,30,40,catching or throwing softball
9yQiWEz7kA0,164,174,catching or throwing softball
9_kbuZXfAoA,1,11,catching or throwing softball
9_y7Vkg9k_I,7,17,catching or throwing softball
a1xT-rjqB40,9,19,catching or throwing softball
AgHShO2SGzE,2,12,catching or throwing softball
Agwan7HeaSQ,69,79,catching or throwing softball
AH1freBkzic,17,27,catching or throwing softball
ajkLBi4fYLw,13,23,catching or throwing softball
Al693ycSASc,2,12,catching or throwing softball
aMHyFHNY-8c,24,34,catching or throwing softball
aMOxOa_H6ts,3,13,catching or throwing softball
AMSnuIPMoTI,29,39,catching or throwing softball
APjmvdvawZQ,0,10,catching or throwing softball
aQJXsWLWWAg,60,70,catching or throwing softball
aSl6ZFkmrtM,60,70,catching or throwing softball
awQQDVLu5Xk,9,19,catching or throwing softball
AWzUSx5B_Dw,3,13,catching or throwing softball
AX6RExxEZmY,7,17,catching or throwing softball
aY3gnOlG4vk,20,30,catching or throwing softball
B0Dt6ueH4os,3,13,catching or throwing softball
B0qhBstU3yA,37,47,catching or throwing softball
B8WlDPMJWRM,2,12,catching or throwing softball
bA83uuVxmPs,24,34,catching or throwing softball
babyLaqFppo,2,12,catching or throwing softball
bDSlkvSeOYo,2,12,catching or throwing softball
bg13x4B3MMI,11,21,catching or throwing softball
BG31T4Wc474,1,11,catching or throwing softball
bg7b4h401j0,7,17,catching or throwing softball
bICmYwi3S1s,70,80,catching or throwing softball
BkatR-y6Nk0,33,43,catching or throwing softball
bKbRGOMDkgM,7,17,catching or throwing softball
bmmH7qY5gek,2,12,catching or throwing softball
bO9U1b-VsR0,6,16,catching or throwing softball
BoMxf-n4DcQ,2,12,catching or throwing softball
bpbcP88C5To,0,10,catching or throwing softball
BPIrwscTw_8,2,12,catching or throwing softball
BsjYj2XStWA,29,39,catching or throwing softball
Bu5-hC6EXV0,85,95,catching or throwing softball
bUC5JFukhbg,17,27,catching or throwing softball
Bvaq74kouJo,4,14,catching or throwing softball
bvfWxEzHnB4,6,16,catching or throwing softball
BVjiI_DirnU,5,15,catching or throwing softball
bVriT7I3yP8,16,26,catching or throwing softball
bWDmoJlavU8,27,37,catching or throwing softball
BXMA6yy2eCM,3,13,catching or throwing softball
bZI9gAronCU,2,12,catching or throwing softball
CBgfwSioFR0,17,27,catching or throwing softball
cby5uiC34Fw,0,10,catching or throwing softball
Cc8cvCCrUwg,13,23,catching or throwing softball
ccjKMLBUzys,25,35,catching or throwing softball
cE59HgJUDq4,8,18,catching or throwing softball
CEj-HwP-f1Y,0,10,catching or throwing softball
ceZ0R7qFbl8,43,53,catching or throwing softball
cH4ZkdadagA,0,10,catching or throwing softball
ciAIrrR2p_4,4,14,catching or throwing softball
cilmrNDfIfo,38,48,catching or throwing softball
CiqiC9Ge7SM,11,21,catching or throwing softball
cJFY1UMH898,37,47,catching or throwing softball
cJZdt_ch-4k,17,27,catching or throwing softball
CMh_7ugB3tU,6,16,catching or throwing softball
CN5ntm50R8w,4,14,catching or throwing softball
cqC2iX7aIKg,229,239,catching or throwing softball
CqXO1l1tfFA,1,11,catching or throwing softball
CuChNKPMXPg,0,10,catching or throwing softball
cwUUsAFVkc4,2,12,catching or throwing softball
CXLRJw2dBq8,1,11,catching or throwing softball
CXOlG4wDTi8,0,10,catching or throwing softball
cXQ8G_ESEqs,1,11,catching or throwing softball
Cy7FrNFOHxw,0,10,catching or throwing softball
cZN-ybG7kwI,4,14,catching or throwing softball
D04f14WckT0,3,13,catching or throwing softball
D1qOApE4UYo,0,10,catching or throwing softball
d2JwFleVfgU,2,12,catching or throwing softball
D7OGgor0Pmw,13,23,catching or throwing softball
d90f8e7ZVrA,17,27,catching or throwing softball
dcGqHMwMOLA,12,22,catching or throwing softball
Dd-RBANGkTc,1,11,catching or throwing softball
De-KBqhi7dU,3,13,catching or throwing softball
dfnviwbM3bI,1,11,catching or throwing softball
DgdK8UYHBi0,10,20,catching or throwing softball
DGQnvJfkdhA,1,11,catching or throwing softball
DGUnvqo3gt0,67,77,catching or throwing softball
dGutQ7qXpDs,26,36,catching or throwing softball
dH5xf76YF1I,2,12,catching or throwing softball
DiCwRhBUFzE,156,166,catching or throwing softball
Dktmfkqg_uo,27,37,catching or throwing softball
dM4jA4DCC8k,11,21,catching or throwing softball
dmdmmWAliFU,62,72,catching or throwing softball
DNC95XZ6UGE,0,10,catching or throwing softball
DoFwOZtf3fw,7,17,catching or throwing softball
DoHBMO_5r70,8,18,catching or throwing softball
dopUJ_fJd6c,10,20,catching or throwing softball
DR-GzrgTxig,47,57,catching or throwing softball
dRdRi3B1GqQ,2,12,catching or throwing softball
dSAerbyVkiQ,1,11,catching or throwing softball
dvN9uibyarc,4,14,catching or throwing softball
DVPyCYVzuvk,1,11,catching or throwing softball
DVQjomnK_z4,20,30,catching or throwing softball
DXELP0ali3o,1,11,catching or throwing softball
DxuHxTJGnpM,14,24,catching or throwing softball
D_nISr6BL9g,2,12,catching or throwing softball
E-BKldb1Nws,6,16,catching or throwing softball
E3ZfxXzY0q0,1,11,catching or throwing softball
EAlLcACSFGA,8,18,catching or throwing softball
EbzjipoysUA,2,12,catching or throwing softball
ECY8R1sqAco,0,10,catching or throwing softball
eD0ddkNxV_c,2,12,catching or throwing softball
EGFSPQMbIjk,10,20,catching or throwing softball
ehdA4mW6ADw,0,10,catching or throwing softball
EhFrYInlNyg,6,16,catching or throwing softball
EIsha3tXLlU,3,13,catching or throwing softball
EjqjGe-WBKQ,25,35,catching or throwing softball
EmyMmuv6oaM,16,26,catching or throwing softball
en8n2s8buEI,16,26,catching or throwing softball
enqF_q4ugVU,10,20,catching or throwing softball
EntE_6Ymefo,15,25,catching or throwing softball
ERe9jHtrlIE,4,14,catching or throwing softball
euoCXO7T7pc,23,33,catching or throwing softball
eWXGZd3ev2g,17,27,catching or throwing softball
ExRMD8zjwdc,3,13,catching or throwing softball
ez4Uhg2cGqo,24,34,catching or throwing softball
EzJtT4x6dQQ,3,13,catching or throwing softball
eztBAZTBfD0,2,12,catching or throwing softball
F-wQOuKgnbk,28,38,catching or throwing softball
F-ykGzYAbWk,5,15,catching or throwing softball
f1DxFkVhsNQ,0,10,catching or throwing softball
F2j10ZjVXWs,1,11,catching or throwing softball
f4Tf1ZLOusA,5,15,catching or throwing softball
f4yN-4QeM78,3,13,catching or throwing softball
FAAJn3Qd7ic,249,259,catching or throwing softball
FAsOBtwlLTI,1,11,catching or throwing softball
FbqDblVAZ_w,35,45,catching or throwing softball
fc7Oof60rm0,3,13,catching or throwing softball
fcJBqXFo5_A,32,42,catching or throwing softball
fdBb3twMoWY,40,50,catching or throwing softball
FhDQy6BHLK4,6,16,catching or throwing softball
FIm1g3bJGNI,7,17,catching or throwing softball
fIZtutvp2sU,27,37,catching or throwing softball
fjnRYeB-DUA,16,26,catching or throwing softball
fl-cvfyy_1U,4,14,catching or throwing softball
fNDoTVAZvws,0,10,catching or throwing softball
fPJnvoEKGYM,13,23,catching or throwing softball
FsiwCgnDQmI,38,48,catching or throwing softball
FSnbdaVnXgI,4,14,catching or throwing softball
FuKFvIhOtTc,2,12,catching or throwing softball
FXsd-aJPs5Q,23,33,catching or throwing softball
F__7SgBOiU4,0,10,catching or throwing softball
G3IHJJyHin8,6,16,catching or throwing softball
g3yb-sCRrBs,1,11,catching or throwing softball
g7p8A-mqmro,38,48,catching or throwing softball
g8b0DNpeQDw,39,49,catching or throwing softball
g9U9AhLbMaY,5,15,catching or throwing softball
gCJiOp30mHU,64,74,catching or throwing softball
GdPvFJoha7I,15,25,catching or throwing softball
GEQmdf88oqw,0,10,catching or throwing softball
GgGWU3-4cgY,27,37,catching or throwing softball
GHiJb-qQdU4,6,16,catching or throwing softball
gi-xygQ_2uI,1,11,catching or throwing softball
GiCx6gGdSVA,3,13,catching or throwing softball
GK5SzNJFq-M,81,91,catching or throwing softball
GldOOX-7OuA,5,15,catching or throwing softball
gONhUwggrm8,25,35,catching or throwing softball
gpc05gWwA_c,40,50,catching or throwing softball
gQQV9UZXrjY,28,38,catching or throwing softball
guhCNA7dbcY,1,11,catching or throwing softball
gZqmPiW44n0,9,19,catching or throwing softball
G_Gkepbn5PA,2,12,catching or throwing softball
h-wqAhMqftA,1,11,catching or throwing softball
H3KRmOMYnBA,8,18,catching or throwing softball
H6ohxcIvmx4,279,289,catching or throwing softball
H78w3unRaVo,26,36,catching or throwing softball
HAzsTRoNSMY,4,14,catching or throwing softball
hjWvyPinCRo,2,12,catching or throwing softball
HkSLa36V_WY,15,25,catching or throwing softball
hKV8xtt7J6M,0,10,catching or throwing softball
HkYEv7gCtxw,1,11,catching or throwing softball
hLwhdHEDb-U,11,21,catching or throwing softball
hOqFSwjK3nk,10,20,catching or throwing softball
hoz2RBQCMBg,1,11,catching or throwing softball
Hrzt1f_49kQ,2,12,catching or throwing softball
HsDS5meHDwc,4,14,catching or throwing softball
Htr8Mg2X59w,3,13,catching or throwing softball
HVcx03RqbNg,9,19,catching or throwing softball
hVoGXGL_xV8,20,30,catching or throwing softball
hw6kiZTkFWg,11,21,catching or throwing softball
Hw7SvpGWo6o,1,11,catching or throwing softball
HySr7NG0eIw,107,117,catching or throwing softball
I-IBbz4hCKs,162,172,catching or throwing softball
i4IqIg5kbmU,1,11,catching or throwing softball
I533m9rgfss,2,12,catching or throwing softball
i6ZJKNvn96I,21,31,catching or throwing softball
i92yX-uIeRg,9,19,catching or throwing softball
I9qcKrGdYxI,4,14,catching or throwing softball
iE1BqodTSK0,17,27,catching or throwing softball
IeC3ljSaNxw,5,15,catching or throwing softball
igU6FO1iFC8,89,99,catching or throwing softball
ilUdIG9-XQY,21,31,catching or throwing softball
IM76WD9MVF4,5,15,catching or throwing softball
iq4AY-K5sCw,4,14,catching or throwing softball
IR8Xdf_eHEI,35,45,catching or throwing softball
Iu2CyBa1n3A,16,26,catching or throwing softball
Iulx4AIU4JE,51,61,catching or throwing softball
Ix3KEhfT0_s,107,117,catching or throwing softball
IzrtPBM3Z-g,29,39,catching or throwing softball
izsvSgKRvyQ,15,25,catching or throwing softball
J0SpfuBTUik,7,17,catching or throwing softball
j2tlpJaPcCs,5,15,catching or throwing softball
J6saFT3qaFA,5,15,catching or throwing softball
JAff59oNxys,1,11,catching or throwing softball
Jb8vNoj6YhQ,29,39,catching or throwing softball
jdLU2pd6ZYg,2,12,catching or throwing softball
jFl0WSYoyq8,2,12,catching or throwing softball
JGBIJTxIsAo,159,169,catching or throwing softball
jgsLgsaBqXc,3,13,catching or throwing softball
JIlSmH3wddU,2,12,catching or throwing softball
jJ1Ifyrcnpk,1,11,catching or throwing softball
JJCTZf9iXBE,1,11,catching or throwing softball
jjL3kqV4BzA,52,62,catching or throwing softball
jOHl0-D4bnY,27,37,catching or throwing softball
joKSoiRcLEQ,2,12,catching or throwing softball
jQvPRLkO7P4,12,22,catching or throwing softball
JTOIfCFlHxM,61,71,catching or throwing softball
JuXo7dKhJYM,137,147,catching or throwing softball
JWewKjKsZds,13,23,catching or throwing softball
jZ5IMuNEpBo,3,13,catching or throwing softball
JZPN3HidHok,2,12,catching or throwing softball
K-6-fcPvGyU,57,67,catching or throwing softball
k4EXaCFOzZU,50,60,catching or throwing softball
KD14n1vtlPQ,8,18,catching or throwing softball
kD93D4lZsrs,0,10,catching or throwing softball
kEG1BM1HXOU,13,23,catching or throwing softball
KhpfLAvtqHU,288,298,catching or throwing softball
KJf8STn8aRU,0,10,catching or throwing softball
KJS3mi97F8s,10,20,catching or throwing softball
kkbtfO4Eaf8,38,48,catching or throwing softball
KlK_RTimm_s,12,22,catching or throwing softball
KLYj-V3n6Zg,7,17,catching or throwing softball
km4q3KTyO6E,30,40,catching or throwing softball
KmRdB2ACBKg,18,28,catching or throwing softball
kNafoQGgUw4,29,39,catching or throwing softball
knEWpyGW4vI,4,14,catching or throwing softball
KQyD_qo72Ic,48,58,catching or throwing softball
KRUx8v6lu4s,18,28,catching or throwing softball
ksy4wbsK77o,10,20,catching or throwing softball
Kut-EvfUrGI,0,10,catching or throwing softball
kvrC9K4ppXA,152,162,catching or throwing softball
K_sQhfdzOXo,4,14,catching or throwing softball
l0Lb49xSlEI,3,13,catching or throwing softball
L2RbykhG4Ok,4,14,catching or throwing softball
l2TeaMCSqUE,22,32,catching or throwing softball
l368etD7OL8,2,12,catching or throwing softball
l3XROgb3CpE,0,10,catching or throwing softball
L9HgUKgurGc,2,12,catching or throwing softball
LApAf3D_8ns,64,74,catching or throwing softball
Lc4sa3tbkKQ,31,41,catching or throwing softball
lcn-AppO0vQ,8,18,catching or throwing softball
LgZIxGNhfQc,3,13,catching or throwing softball
LLFRa8cFuNw,0,10,catching or throwing softball
LLj1zdxrK-o,3,13,catching or throwing softball
LltBB3myniM,1,11,catching or throwing softball
LmEA10GYs98,16,26,catching or throwing softball
LMTkQt7SrT0,0,10,catching or throwing softball
lnh6Cq5P1Fs,10,20,catching or throwing softball
LNrBnPIFb9o,4,14,catching or throwing softball
lQ3xj64WhM4,31,41,catching or throwing softball
lRJ-gppRP0Q,41,51,catching or throwing softball
lru8YzfHFKY,4,14,catching or throwing softball
lr_2x6qTvCA,3,13,catching or throwing softball
lS1mkqNzz6M,0,10,catching or throwing softball
LtH3FSxVrAo,1,11,catching or throwing softball
LtsZF2bBiMg,7,17,catching or throwing softball
luLz-iCi9e0,12,22,catching or throwing softball
lv7hGpTLUwY,1,11,catching or throwing softball
Lwa7r7gaJCw,0,10,catching or throwing softball
LxlSxY5j2jI,28,38,catching or throwing softball
lZnDmCb7eeo,2,12,catching or throwing softball
lzUPCIpWsyk,34,44,catching or throwing softball
m0aoMrOMoxg,151,161,catching or throwing softball
M8lVwZImpVc,0,10,catching or throwing softball
mBmUPn7_cas,41,51,catching or throwing softball
MbyBdPAoQXo,0,10,catching or throwing softball
MDWPbp4r1k0,13,23,catching or throwing softball
MEX80l_bYAI,51,61,catching or throwing softball
Mft_MFwCCnA,53,63,catching or throwing softball
mgTS9uzw01s,1,11,catching or throwing softball
Mh4YC9gLdL8,30,40,catching or throwing softball
mhGtcN4i8Js,46,56,catching or throwing softball
MHxkOL_J9d0,0,10,catching or throwing softball
mJMKwCVAh94,2,12,catching or throwing softball
mL5O8werXKI,0,10,catching or throwing softball
MmCnvlM25mE,2,12,catching or throwing softball
MmHZ81PjujI,1,11,catching or throwing softball
Mp1RJPSQFfs,1,11,catching or throwing softball
MpjfBLoYFrQ,4,14,catching or throwing softball
MpZEBzpDVQs,64,74,catching or throwing softball
MQn4nkfm0-w,0,10,catching or throwing softball
mTrlysED9Jg,0,10,catching or throwing softball
mVFsoLgu4cg,45,55,catching or throwing softball
mvugTj8nfY8,0,10,catching or throwing softball
Mwlp2PHtdgY,2,12,catching or throwing softball
Mwp2P551vzo,0,10,catching or throwing softball
MyFSzZ64rTo,3,13,catching or throwing softball
MYrszyl6Kzw,21,31,catching or throwing softball
mZc9dCz9dH0,0,10,catching or throwing softball
mZzG0h0_7nQ,19,29,catching or throwing softball
n1kSlOoDz9g,0,10,catching or throwing softball
N3pAw0XO7Eg,54,64,catching or throwing softball
N7hjjOncI2c,119,129,catching or throwing softball
n847f9Ki3s0,1,11,catching or throwing softball
N9GlDD6g7yM,17,27,catching or throwing softball
N9pqY0kCxfk,1,11,catching or throwing softball
Na_yCAobaOA,6,16,catching or throwing softball
ncDFS64jKgY,0,10,catching or throwing softball
NDY4cOHU57M,0,10,catching or throwing softball
nlCrni7f1w4,47,57,catching or throwing softball
NLNurgOp7rU,156,166,catching or throwing softball
nQAWFR809ME,1,11,catching or throwing softball
NrF_zMWYjQ8,2,12,catching or throwing softball
NRs9s3mu8KU,1,11,catching or throwing softball
Nt84lOKlZ_8,4,14,catching or throwing softball
NvEshYmB5CE,85,95,catching or throwing softball
nYFa2-Ykoiw,3,13,catching or throwing softball
NZA7nFBDU3M,3,13,catching or throwing softball
o1kg6qxke6Q,17,27,catching or throwing softball
O1Ztpdyww_k,1,11,catching or throwing softball
o2GKGoKncX0,23,33,catching or throwing softball
Oa53j8xKiho,5,15,catching or throwing softball
oBZ7OTneh-I,4,14,catching or throwing softball
odvEimBz_Uo,5,15,catching or throwing softball
oDYHreALY6A,5,15,catching or throwing softball
OlPaacbdiMY,0,10,catching or throwing softball
OmSFBcn2TLc,668,678,catching or throwing softball
OoJXMWu9F5s,2,12,catching or throwing softball
OPWKEbrdMt0,2,12,catching or throwing softball
or-ZxQnJ4ms,132,142,catching or throwing softball
Orysn9BNMIU,2,12,catching or throwing softball
oSoXRNkPWZU,1,11,catching or throwing softball
OSSafuU9Tdc,0,10,catching or throwing softball
oUoKo8-44wM,12,22,catching or throwing softball
OUZO9orKY1k,1,11,catching or throwing softball
ovFGegzx9_k,1,11,catching or throwing softball
OxkpX0SNF3k,1,11,catching or throwing softball
oXQ9Y-4bY3I,6,16,catching or throwing softball
P-V_i0B3vFg,2,12,catching or throwing softball
p7yGgWeBG2E,0,10,catching or throwing softball
p8kY56puvbs,18,28,catching or throwing softball
pAHp4XYsSk8,68,78,catching or throwing softball
pBL71oS5IJ8,1,11,catching or throwing softball
PBSAdfxO_C8,0,10,catching or throwing softball
PClBwGX1yM0,0,10,catching or throwing softball
pctfujv5isM,82,92,catching or throwing softball
pCuLOUMcgxc,5,15,catching or throwing softball
pGU6szDfBiw,54,64,catching or throwing softball
PihbSrI97Tg,0,10,catching or throwing softball
PjpRLEjenDo,55,65,catching or throwing softball
PJqNuJwizI8,9,19,catching or throwing softball
pL47mO3aCXU,19,29,catching or throwing softball
plXGxeZ082A,0,10,catching or throwing softball
PMY_HuODtoQ,4,14,catching or throwing softball
pnH9IYcRxKs,3,13,catching or throwing softball
pp8bqxl6BqU,16,26,catching or throwing softball
pQ4OolKcUpA,34,44,catching or throwing softball
pqj1Wd6oFzA,1,11,catching or throwing softball
pR-Bl8sTGVI,39,49,catching or throwing softball
pTQrDdybA5k,0,10,catching or throwing softball
PTQu5jDaW9M,0,10,catching or throwing softball
pvpCBjni7V4,2,12,catching or throwing softball
PVqYcfvEAc4,21,31,catching or throwing softball
pZEWq4v7zrc,1,11,catching or throwing softball
pZTuZnvPfcw,11,21,catching or throwing softball
q1DGdb5yqTg,2,12,catching or throwing softball
q42SjT9T_Kw,8,18,catching or throwing softball
q9UFNTyn3Rw,68,78,catching or throwing softball
qfE0L3Bt9Ec,0,10,catching or throwing softball
qffVkZoJWy4,1,11,catching or throwing softball
qfKvcW_WckI,10,20,catching or throwing softball
QfUz2HuAdWM,0,10,catching or throwing softball
QH1GU0SiQY8,1,11,catching or throwing softball
QljbazNtKjA,1,11,catching or throwing softball
QMhj6QPp7-U,0,10,catching or throwing softball
Qmnm9RuixAk,0,10,catching or throwing softball
QmQxDmA6_s4,0,10,catching or throwing softball
qok_Cv6tOhM,3,13,catching or throwing softball
QRwUbyits0c,1,11,catching or throwing softball
QrZ9j8nPfPE,29,39,catching or throwing softball
QtkrvlvbV0U,16,26,catching or throwing softball
qvBvNGB_e38,3,13,catching or throwing softball
qVUz2WQZRO8,41,51,catching or throwing softball
QYt0tndu8k4,76,86,catching or throwing softball
QZWRGwEvlWM,1,11,catching or throwing softball
r0NTccc8BS8,38,48,catching or throwing softball
R4P1_PIAyLQ,4,14,catching or throwing softball
r7L9BEsofu4,27,37,catching or throwing softball
R9Mjjt-SvEs,20,30,catching or throwing softball
RDIYMv2zJEs,18,28,catching or throwing softball
rHpJWIrt6_4,0,10,catching or throwing softball
rj6orPaS6-E,84,94,catching or throwing softball
RjrSIqUQ5I0,2,12,catching or throwing softball
Rk5HIJTpG_U,0,10,catching or throwing softball
rLQhDXTrE98,4,14,catching or throwing softball
RmHd_o1rJZo,4,14,catching or throwing softball
rOML4rERQVk,117,127,catching or throwing softball
RQgQvNMYNzk,0,10,catching or throwing softball
RSfnockPozs,3,13,catching or throwing softball
rtnMPRrLAh4,14,24,catching or throwing softball
rtUNukKLn0Q,2,12,catching or throwing softball
rU8y2Ox2SaI,2,12,catching or throwing softball
ruapKqZkBY4,6,16,catching or throwing softball
ruCJTbAPAtE,26,36,catching or throwing softball
RUGvjg1HJdE,50,60,catching or throwing softball
rv60gmato-E,20,30,catching or throwing softball
rw7KKkaAYOk,13,23,catching or throwing softball
rwLkpuK0Dr0,13,23,catching or throwing softball
ryVf8WexpSc,20,30,catching or throwing softball
RZuHNLwZYOU,0,10,catching or throwing softball
R_li8lEu23A,3,13,catching or throwing softball
s-8taB8r21k,0,10,catching or throwing softball
S-GfhiUYAf8,0,10,catching or throwing softball
s6vbHQhRA-E,4,14,catching or throwing softball
S92Dhu-67Rc,1,11,catching or throwing softball
SDcMI1ez5iA,0,10,catching or throwing softball
SdTtVXEg2Zk,3,13,catching or throwing softball
SdYOoc1tPP4,3,13,catching or throwing softball
Sjpo_8RfLbU,275,285,catching or throwing softball
SkBZIrQs7jc,0,10,catching or throwing softball
skJ8JLW2vwY,2,12,catching or throwing softball
SlOKVfl-ruc,0,10,catching or throwing softball
sLUMOSeS7mY,16,26,catching or throwing softball
SnTRtpcBqew,1,11,catching or throwing softball
spi16ilZMQ0,4,14,catching or throwing softball
SqSSaSHOZmw,2,12,catching or throwing softball
SsjQr1U0Bps,5,15,catching or throwing softball
SY31ay73LvQ,2,12,catching or throwing softball
t2m4tNEVxzE,4,14,catching or throwing softball
t4-y8MPVGD8,11,21,catching or throwing softball
taQHlvbDOoA,13,23,catching or throwing softball
tBqXTBcA4ug,60,70,catching or throwing softball
TGTD46G7w4o,4,14,catching or throwing softball
tIstHc2Wbws,3,13,catching or throwing softball
tiUVN0n1V0o,6,16,catching or throwing softball
TKkd1uRYKFA,2,12,catching or throwing softball
tkW3YVXhD9Q,120,130,catching or throwing softball
tl3Pme4VQxU,49,59,catching or throwing softball
tLtRZUd6Tp4,25,35,catching or throwing softball
TmdN21fe6AY,2,12,catching or throwing softball
TmE15jujFDc,1,11,catching or throwing softball
Tnb92rNlNYs,0,10,catching or throwing softball
tndD-TpK73w,5,15,catching or throwing softball
tUVUJcU-gnA,43,53,catching or throwing softball
TVz-JeUCNaw,6,16,catching or throwing softball
TYRrxvDu0Zo,19,29,catching or throwing softball
TZ-vBXfBfKM,137,147,catching or throwing softball
u179yKgApjc,440,450,catching or throwing softball
U2ZPJjEerCE,206,216,catching or throwing softball
u85XmrbZ68A,2,12,catching or throwing softball
uBLv7l7-xeE,0,10,catching or throwing softball
UbOUsYYwwTA,4,14,catching or throwing softball
ucMJls9Zt4A,1,11,catching or throwing softball
Ugl5ikl_Cbg,14,24,catching or throwing softball
uGMmG0o3NJk,19,29,catching or throwing softball
UM8JQtiow7U,0,10,catching or throwing softball
UMjzjn9b_Gs,81,91,catching or throwing softball
Uo_gQQhDwPc,3,13,catching or throwing softball
UQvCLio_Ggw,1,11,catching or throwing softball
uqYXe2rnq5E,10,20,catching or throwing softball
UsdQvG3hhZg,2,12,catching or throwing softball
usG9nzE30oc,27,37,catching or throwing softball
uSw470Clkr4,28,38,catching or throwing softball
UWCFV9I8BU0,1,11,catching or throwing softball
UxTUXnZA9WE,0,10,catching or throwing softball
v-gCm0FZjK8,64,74,catching or throwing softball
v2j0ci53WeY,5,15,catching or throwing softball
v4hhDId_ojs,175,185,catching or throwing softball
v9h6zo5jGsw,10,20,catching or throwing softball
va53VqzbKK4,3,13,catching or throwing softball
VBIbT5LkU8o,50,60,catching or throwing softball
VBiS9H7Ni00,6,16,catching or throwing softball
vgFZfcs-Sec,17,27,catching or throwing softball
vHmF991VkSQ,4,14,catching or throwing softball
vho0T7m4jwY,1,11,catching or throwing softball
VkWu1lHIPUk,4,14,catching or throwing softball
vLNqPyO8HuA,3,13,catching or throwing softball
VO4YsYsiad8,42,52,catching or throwing softball
VpPuH9II-38,10,20,catching or throwing softball
VprhbtIq0Ug,2,12,catching or throwing softball
VQvid2joVE8,32,42,catching or throwing softball
VTP--Z_vhSQ,1,11,catching or throwing softball
vTyNOBgTYAc,15,25,catching or throwing softball
VWd0LzWOIsM,0,10,catching or throwing softball
vwPa465DtWo,31,41,catching or throwing softball
vx86E1181A4,68,78,catching or throwing softball
Vz74m3ecKmU,18,28,catching or throwing softball
wai_-ZDNoJc,18,28,catching or throwing softball
wdEPAhJqn70,0,10,catching or throwing softball
weIBDdGwuzU,26,36,catching or throwing softball
WH02xD0dTPs,3,13,catching or throwing softball
wJA6vB5giUU,15,25,catching or throwing softball
WK2rgcUCNIw,7,17,catching or throwing softball
wndF3sFrQj0,30,40,catching or throwing softball
wNoN5Fd8WGQ,0,10,catching or throwing softball
Wqf9QQ4fsFU,33,43,catching or throwing softball
WSa1_SriYG8,7,17,catching or throwing softball
WU9DtHY6Vas,1,11,catching or throwing softball
WuRz0QnYGe8,1,11,catching or throwing softball
WVkvws8lcDI,1,11,catching or throwing softball
wvvbwctCHBg,1,11,catching or throwing softball
ww-W6m1wz0Y,9,19,catching or throwing softball
wwOFmHm_3ZY,3,13,catching or throwing softball
x3N7J5IUQDY,3,13,catching or throwing softball
x6dM_6-_rag,22,32,catching or throwing softball
XAoANoWaTwA,14,24,catching or throwing softball
XGgc2Sbr3To,68,78,catching or throwing softball
xm-7AX47AFU,49,59,catching or throwing softball
xq2ny22VGaw,4,14,catching or throwing softball
xrPM6xLVptY,0,10,catching or throwing softball
xSTrdQhZxCQ,10,20,catching or throwing softball
XtPBa6AyFNw,1,11,catching or throwing softball
xvwrzgHwRUA,0,10,catching or throwing softball
Y0bICLDuQlA,2,12,catching or throwing softball
Y0DKCRZkPQ0,18,28,catching or throwing softball
Y8Ii_F_pOFw,48,58,catching or throwing softball
yAVPtceAg7k,3,13,catching or throwing softball
yCfUYZkRJ8I,15,25,catching or throwing softball
yeRgPir19nM,6,16,catching or throwing softball
YFT99apdjNQ,485,495,catching or throwing softball
yjiJ2hkhDuE,4,14,catching or throwing softball
YKXO1-R-Za4,9,19,catching or throwing softball
yLSYipDqCpk,5,15,catching or throwing softball
YLZd1zrB8ck,3,13,catching or throwing softball
yMVENdJA6c8,151,161,catching or throwing softball
YN-EmRXf8cc,3,13,catching or throwing softball
ynqH_0W-fqo,3,13,catching or throwing softball
yo9ut_KDHCg,2,12,catching or throwing softball
yOr-3voausk,18,28,catching or throwing softball
YqS4cTwvspY,7,17,catching or throwing softball
